City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
295,Camocim,-2.9022,-40.8411,76.62,82,79,12.8,BR,2022-10-15 06:02:34
296,Castro,-24.7911,-50.0119,54.39,98,100,7.0,BR,2022-10-15 06:02:34
297,Beloha,-25.1667,45.05,82.67,47,0,6.78,MG,2022-10-15 06:02:35
298,Shama,33.6102,104.2852,47.19,82,100,2.28,CN,2022-10-15 06:02:35
299,Fayaoue,-20.65,166.5333,74.12,64,63,9.71,NC,2022-10-15 06:02:36
300,Leninskoye,41.7589,69.3864,75.36,13,89,2.51,KZ,2022-10-15 06:02:36
301,Gbarnga,6.9956,-9.4722,68.45,99,90,1.3,LR,2022-10-15 06:02:36
302,Cabo San Lucas,22.8909,-109.9124,76.51,80,26,8.01,MX,2022-10-15 05:59:28
303,Soja,34.6667,133.75,82.69,55,3,2.84,JP,2022-10-15 06:02:37
304,Ust-Maya,60.4167,134.5333,32.68,83,98,1.7,RU,2022-10-15 06:02:38
305,Ternate,0.8,127.4,86.05,67,100,6.26,ID,2022-10-15 06:02:38
306,Saint-Philippe,-21.3585,55.7679,76.59,67,9,12.1,RE,2022-10-15 06:02:38
307,Tezu,27.9167,96.1667,86.04,58,4,3.89,IN,2022-10-15 06:02:38
308,Sterling,39.0062,-77.4286,51.26,88,0,0.0,US,2022-10-15 05:58:43
309,Flinders,-34.5833,150.8552,68.05,70,16,9.4,AU,2022-10-15 06:02:39
310,Leningradskiy,69.3833,178.4167,12.18,79,22,5.55,RU,2022-10-15 06:02:39
311,Kavieng,-2.5744,150.7967,84.74,71,24,10.76,PG,2022-10-15 06:02:39
312,Vidim,56.4088,103.1106,33.4,73,96,4.65,RU,2022-10-15 06:02:40
313,Jalu,29.0331,21.5482,71.33,70,10,11.41,LY,2022-10-15 06:02:40
314,Darnah,32.767,22.6367,71.74,71,84,23.89,LY,2022-10-15 06:02:40
315,Grindavik,63.8424,-22.4338,36.07,80,75,26.46,IS,2022-10-15 06:02:41
316,Hobyo,5.3505,48.5268,81.0,72,2,14.16,SO,2022-10-15 06:02:41
317,Torrevieja,37.9787,-0.6822,65.8,68,2,3.53,ES,2022-10-15 06:02:41
318,Goure,13.9835,10.2704,79.02,18,70,6.69,NE,2022-10-15 06:02:42
319,Manono,-7.3,27.4167,84.24,24,95,2.66,CD,2022-10-15 06:02:42
320,Carlsbad,33.1581,-117.3506,66.45,90,100,4.61,US,2022-10-15 05:59:00
321,Denpasar,-8.65,115.2167,85.71,79,40,12.66,ID,2022-10-15 06:02:42
322,Port Moresby,-9.4431,147.1797,90.82,66,40,17.27,PG,2022-10-15 05:57:51
323,Inongo,-1.95,18.2667,71.6,97,100,6.6,CD,2022-10-15 06:03:43
324,Victoria,22.2855,114.1577,90.18,50,56,15.99,HK,2022-10-15 06:02:30
325,La Seyne-Sur-Mer,43.0982,5.8847,69.89,77,1,3.0,FR,2022-10-15 06:03:43
326,Verkhnyaya Inta,65.9811,60.3094,40.44,90,100,3.18,RU,2022-10-15 06:03:44
327,Jamiltepec,16.2833,-97.8167,70.27,98,94,3.0,MX,2022-10-15 06:03:44
328,Coquimbo,-29.9533,-71.3436,55.13,87,100,8.05,CL,2022-10-15 06:03:44
329,Rovaniemi,66.5,25.7167,45.81,100,100,6.91,FI,2022-10-15 06:03:45
330,Caibarien,22.5206,-79.4669,70.92,82,99,1.72,CU,2022-10-15 06:03:45
331,Sozimskiy,59.7418,52.2482,42.06,90,100,5.57,RU,2022-10-15 06:03:45
332,Ruidoso,33.3317,-105.673,56.1,58,100,10.36,US,2022-10-15 06:03:46
333,Yuanping,38.7153,112.7575,69.46,23,85,1.7,CN,2022-10-15 06:03:46
334,Ilulissat,69.2167,-51.1,23.02,74,75,3.44,GL,2022-10-15 06:03:46
335,Juneau,58.3019,-134.4197,47.1,100,100,3.44,US,2022-10-15 06:03:47
336,Coari,-4.085,-63.1414,72.48,91,79,1.9,BR,2022-10-15 06:03:47
337,Kloulklubed,7.0419,134.2556,81.1,75,100,13.73,PW,2022-10-15 06:03:47
338,San Quintin,30.4833,-115.95,65.19,73,78,3.29,MX,2022-10-15 06:03:48
339,Tasiilaq,65.6145,-37.6368,30.36,55,51,7.47,GL,2022-10-15 06:03:48
340,Dingle,10.9995,122.6711,85.17,74,77,12.01,PH,2022-10-15 06:03:48
341,Rocha,-34.4833,-54.3333,45.36,84,83,1.83,UY,2022-10-15 06:01:26
342,Tiksi,71.6872,128.8694,18.59,82,100,16.42,RU,2022-10-15 06:03:49
343,Ozernovskiy,51.5,156.5167,45.7,84,61,9.62,RU,2022-10-15 06:03:49
344,Ahuas,15.4759,-84.3553,74.64,97,100,2.66,HN,2022-10-15 06:03:50
345,Barranca,-10.75,-77.7667,59.31,88,8,7.81,PE,2022-10-15 06:03:50
346,Alekseyevsk,57.8406,108.3492,33.51,71,99,5.14,RU,2022-10-15 06:03:50
347,Alpena,45.0617,-83.4327,54.18,59,100,3.44,US,2022-10-15 06:03:51
348,Dunedin,-45.8742,170.5036,52.81,74,64,4.0,NZ,2022-10-15 06:00:49
349,Bambous Virieux,-20.3428,57.7575,77.25,61,75,14.97,MU,2022-10-15 06:03:51
350,Bundaberg,-24.85,152.35,77.22,68,57,5.99,AU,2022-10-15 06:03:51
351,Alice Springs,-23.7,133.8833,88.21,40,11,11.5,AU,2022-10-15 06:00:18
352,Boca Do Acre,-8.7522,-67.3978,71.96,99,100,1.86,BR,2022-10-15 06:03:52
353,Sinj,43.7036,16.6394,57.81,73,2,4.0,HR,2022-10-15 06:03:52
354,Severo-Yeniseyskiy,60.3725,93.0408,33.93,65,97,4.03,RU,2022-10-15 06:03:53
355,Petatlan,17.5167,-101.2667,76.32,94,100,3.31,MX,2022-10-15 06:03:53
356,Wasilla,61.5814,-149.4394,35.73,54,0,17.27,US,2022-10-15 06:03:53
357,Nehe,48.4833,124.8333,51.89,21,91,16.64,CN,2022-10-15 06:03:54
358,Xihe,31.6864,113.4659,78.84,30,10,9.78,CN,2022-10-15 06:03:54
359,Xiongzhou,25.1167,114.3,86.29,23,19,10.96,CN,2022-10-15 06:03:55
360,Hendersonville,36.3048,-86.62,66.85,53,82,1.01,US,2022-10-15 06:03:55
361,Terrace,54.5163,-128.6035,55.31,100,100,0.0,CA,2022-10-15 06:03:56
362,Udachnyy,66.4167,112.4,28.45,79,98,10.96,RU,2022-10-15 06:03:56
363,Mayumba,-3.432,10.6554,76.46,90,100,7.74,GA,2022-10-15 06:03:56
364,Aksha,50.2814,113.2867,39.38,38,70,19.71,RU,2022-10-15 06:04:57
365,Poso,-1.3959,120.7524,86.52,67,42,4.83,ID,2022-10-15 06:04:57
366,Adeje,28.1227,-16.726,70.56,70,20,4.61,ES,2022-10-15 06:04:57
367,Los Arroyos,14.6447,-88.8922,67.96,98,93,1.79,HN,2022-10-15 06:04:58
368,Kruisfontein,-34.0033,24.7314,59.88,90,100,11.1,ZA,2022-10-15 06:04:58
369,Broome,42.2506,-75.833,46.85,77,100,6.91,US,2022-10-15 06:04:59
370,Progreso,21.2833,-89.6667,78.91,88,61,8.48,MX,2022-10-15 06:04:59
371,Maroantsetra,-15.4333,49.7333,70.99,86,69,7.2,MG,2022-10-15 06:05:00
372,Mumford,5.2618,-0.759,75.29,89,90,8.12,GH,2022-10-15 06:05:00
373,Iberia,29.9502,-91.7507,64.98,86,33,6.24,US,2022-10-15 06:00:42
374,Bristol,41.8334,-71.1662,57.61,88,98,4.41,US,2022-10-15 06:05:00
375,Iralaya,15.0,-83.2333,80.15,82,95,5.44,HN,2022-10-15 06:05:01
376,Berbera,10.4396,45.0143,85.95,53,0,6.22,SO,2022-10-15 06:05:01
377,Zyryanka,65.75,150.85,10.76,93,95,1.59,RU,2022-10-15 06:05:02
378,Puri,19.8,85.85,86.52,72,5,6.87,IN,2022-10-15 06:02:27
379,Kaitangata,-46.2817,169.8464,54.7,75,11,9.53,NZ,2022-10-15 06:05:02
380,Greymouth,-42.4667,171.2,54.3,77,27,5.7,NZ,2022-10-15 06:05:03
381,Urucara,-2.5364,-57.76,73.08,95,40,2.71,BR,2022-10-15 06:05:03
382,Karwar,14.8,74.1333,83.14,72,88,3.8,IN,2022-10-15 06:05:03
383,Knysna,-34.0363,23.0471,60.76,94,100,12.28,ZA,2022-10-15 06:05:04
384,Helong,42.5397,128.9972,66.92,32,3,2.71,CN,2022-10-15 06:05:04
385,Bolobo,-2.1667,16.2333,73.22,94,100,3.38,CD,2022-10-15 06:05:05
386,Thompson,55.7435,-97.8558,36.37,99,100,10.16,CA,2022-10-15 06:04:28
387,Notse,6.95,1.1667,71.78,96,99,3.65,TG,2022-10-15 06:05:05
388,Aden,12.7794,45.0367,84.54,63,1,14.85,YE,2022-10-15 06:05:05
389,Long Beach,33.767,-118.1892,68.05,88,100,1.01,US,2022-10-15 06:03:01
390,Torbat-E Jam,35.244,60.6225,77.02,11,0,1.07,IR,2022-10-15 06:05:06
391,Bodo,67.28,14.405,47.44,71,0,18.41,NO,2022-10-15 06:05:06
392,Arrifes,37.7667,-25.7,66.24,82,40,10.36,PT,2022-10-15 06:05:07
393,Cajnice,43.5575,19.0711,43.36,90,6,1.81,BA,2022-10-15 06:05:07
394,Andros Town,24.7,-77.7667,76.96,75,20,6.82,BS,2022-10-15 06:05:07
395,Balkanabat,39.5108,54.3671,75.81,24,22,4.92,TM,2022-10-15 06:05:08
396,Balikpapan,-1.2675,116.8289,86.99,66,20,8.05,ID,2022-10-15 06:00:26
397,Omboue,-1.5746,9.2618,73.99,93,100,10.51,GA,2022-10-15 06:05:08
398,Kieta,-6.2167,155.6333,82.67,76,88,4.05,PG,2022-10-15 06:05:08
399,Awjilah,29.1081,21.2869,71.42,70,1,11.81,LY,2022-10-15 06:05:09
400,Carutapera,-1.195,-46.02,77.95,82,79,7.2,BR,2022-10-15 06:05:09
401,Calbuco,-41.768,-73.1273,42.01,86,14,12.71,CL,2022-10-15 06:05:10
402,Katsuura,35.1333,140.3,72.52,76,96,16.26,JP,2022-10-15 06:05:10
403,Ronneby,56.21,15.276,55.9,100,75,10.36,SE,2022-10-15 06:05:10
404,Vydrino,51.485,104.8461,36.81,68,100,9.93,RU,2022-10-15 06:05:11
405,Zhangzhou,24.5133,117.6556,82.9,42,97,6.53,CN,2022-10-15 06:05:11
406,Los Llanos De Aridane,28.6585,-17.9182,67.75,82,75,12.66,ES,2022-10-15 06:05:11
407,Agadir,30.4202,-9.5982,73.85,29,73,6.22,MA,2022-10-15 06:05:12
408,Bar Harbor,44.3876,-68.2039,65.53,99,100,10.36,US,2022-10-15 06:06:12
409,Karpogory,64.0019,44.4451,42.08,95,100,4.76,RU,2022-10-15 06:06:12
410,Qasigiannguit,68.8193,-51.1922,23.25,77,76,5.55,GL,2022-10-15 06:06:13
411,Kaeo,-35.1,173.7833,57.97,69,60,9.64,NZ,2022-10-15 06:06:13
412,Fairbanks,64.8378,-147.7164,24.82,83,0,5.75,US,2022-10-15 06:06:13
413,Kutum,14.2,24.6667,74.82,26,34,10.56,SD,2022-10-15 06:06:14
414,Vallenar,-28.5708,-70.7581,57.11,73,0,2.06,CL,2022-10-15 06:06:14
415,Sur,22.5667,59.5289,88.41,23,12,1.97,OM,2022-10-15 06:06:14
416,Srednekolymsk,67.45,153.6833,15.46,94,100,6.2,RU,2022-10-15 06:06:15
417,Bansang,13.4333,-14.65,74.86,95,100,5.1,GM,2022-10-15 06:06:15
418,Pasni,25.2631,63.471,82.35,50,0,6.42,PK,2022-10-15 06:06:15
419,Sobolevo,54.4299,31.8996,39.29,81,84,6.78,RU,2022-10-15 06:06:16
420,Ardakan,32.31,54.0175,78.64,13,0,1.79,IR,2022-10-15 06:06:16
421,Tilichiki,60.4667,166.1,30.6,92,100,5.06,RU,2022-10-15 06:06:17
422,Johi,26.6921,67.6133,93.4,15,0,2.86,PK,2022-10-15 06:06:17
423,Fujin,47.26,132.0322,66.27,40,0,11.65,CN,2022-10-15 06:06:17
424,Morshansk,53.4435,41.8107,40.33,68,41,3.42,RU,2022-10-15 06:06:18
425,Vestmannaeyjar,63.4427,-20.2734,38.05,67,16,18.75,IS,2022-10-15 06:04:44
426,Lebu,-37.6167,-73.65,49.17,93,8,15.84,CL,2022-10-15 06:06:18
427,Moundsville,39.9203,-80.7431,53.55,90,35,7.94,US,2022-10-15 06:06:19
428,Ariquemes,-9.9133,-63.0408,72.43,93,93,3.15,BR,2022-10-15 06:06:19
429,Amapa,1.0,-52.0,69.64,99,20,1.07,BR,2022-10-15 06:06:20
430,Pundaguitan,6.3711,126.1689,85.33,71,95,10.92,PH,2022-10-15 06:06:20
431,Iquitos,-3.7481,-73.2472,75.24,88,75,4.61,PE,2022-10-15 06:05:08
432,Kayerkan,69.3497,87.7602,32.52,100,100,18.28,RU,2022-10-15 06:06:21
433,Ahipara,-35.1667,173.1667,58.26,76,89,6.71,NZ,2022-10-15 06:06:21
434,Zatoka,46.0725,30.4654,54.23,57,12,15.57,UA,2022-10-15 06:06:22
435,Markala,13.7021,-6.0659,83.12,51,98,6.33,ML,2022-10-15 06:06:22
436,Shasta Lake,40.6804,-122.3708,70.52,37,0,4.09,US,2022-10-15 06:06:23
437,Maarianhamina,60.0973,19.9348,53.46,94,40,11.5,AX,2022-10-15 06:06:23
438,Haputale,6.7681,80.9595,72.34,64,96,8.41,LK,2022-10-15 06:06:24
439,Samfya,-11.3649,29.5565,74.61,29,29,10.04,ZM,2022-10-15 06:06:24
440,Nanchang,28.6833,115.8833,78.84,36,0,13.13,CN,2022-10-15 06:06:25
441,Mirabad,30.4362,61.8383,84.85,8,0,2.08,AF,2022-10-15 06:06:25
442,Mashhad,36.297,59.6062,69.94,28,0,4.61,IR,2022-10-15 06:06:26
443,Smithers,54.7804,-127.1743,49.68,95,100,1.25,CA,2022-10-15 06:06:26
444,Lipovtsy,44.2014,131.7244,65.64,44,0,5.46,RU,2022-10-15 06:06:26
445,Manzil Salim,35.8567,8.4765,61.36,64,19,2.48,TN,2022-10-15 06:06:27
446,Biltine,14.5333,20.9167,81.21,24,57,11.61,TD,2022-10-15 06:06:27
447,Mercedes,-34.6515,-59.4307,55.63,69,100,8.34,AR,2022-10-15 06:06:27
448,Half Moon Bay,37.4636,-122.4286,60.89,92,100,5.75,US,2022-10-15 06:06:28
449,Balao,-2.9167,-79.8167,70.11,85,79,4.79,EC,2022-10-15 06:06:28
450,Mnogovershinnyy,53.9353,139.9242,44.55,64,22,3.67,RU,2022-10-15 06:06:29
451,Bull Savanna,17.8868,-77.5902,76.44,87,100,6.85,JM,2022-10-15 06:06:29
452,Sept-Iles,50.2001,-66.3821,49.05,96,100,21.85,CA,2022-10-15 06:06:29
453,Oussouye,12.485,-16.5469,76.69,89,98,6.22,SN,2022-10-15 06:07:30
454,Khandyga,62.6667,135.6,26.67,83,83,0.98,RU,2022-10-15 06:07:30
455,Kirkenaer,60.4564,12.0582,50.04,91,100,11.83,NO,2022-10-15 06:07:31
456,Varena,54.2167,24.5667,48.52,86,100,8.32,LT,2022-10-15 06:07:31
457,Obernai,48.4631,7.481,60.4,94,100,9.22,FR,2022-10-15 06:07:31
458,Puerto Escondido,15.85,-97.0667,79.16,87,96,4.97,MX,2022-10-15 06:07:31
459,Dickinson,29.4608,-95.0513,77.95,86,0,3.44,US,2022-10-15 06:03:36
460,Banda Aceh,5.5577,95.3222,82.02,74,100,13.87,ID,2022-10-15 06:07:32
461,Bambanglipuro,-7.95,110.2833,81.97,69,64,10.29,ID,2022-10-15 06:07:32
462,Broken Hill,-31.95,141.4333,69.4,34,17,5.44,AU,2022-10-15 06:07:33
463,Launceston,-41.45,147.1667,60.8,77,40,12.66,AU,2022-10-15 06:03:28
464,Touba,8.2833,-7.6833,68.11,98,86,2.95,CI,2022-10-15 06:07:33
465,Wangqing,43.3218,129.7634,66.69,41,0,4.7,CN,2022-10-15 06:07:33
466,Watertown,42.3709,-71.1828,55.99,93,0,9.22,US,2022-10-15 06:07:34
467,Bowen,-20.0167,148.2333,78.44,68,5,16.53,AU,2022-10-15 06:07:34
468,Shahdadkot,27.8477,67.9055,92.26,16,0,4.27,PK,2022-10-15 06:07:34
469,Anadyr,64.75,177.4833,30.0,80,75,3.83,RU,2022-10-15 06:07:35
470,Tahta,26.7693,31.5021,73.38,47,2,5.97,EG,2022-10-15 06:07:35
471,Ciudad Del Maiz,22.4,-99.6,63.23,93,37,2.44,MX,2022-10-15 06:07:35
472,Salta,-24.7859,-65.4117,57.4,56,61,3.29,AR,2022-10-15 06:07:36
473,Khudumelapye,-23.8833,24.75,79.74,20,34,12.03,BW,2022-10-15 06:07:36
474,Nishihara,26.1842,127.7558,85.28,89,75,24.16,JP,2022-10-15 06:07:36
475,Tagbac,7.089,125.1567,85.51,63,35,3.36,PH,2022-10-15 06:07:37
476,Bohodukhiv,50.1647,35.5276,42.1,67,9,4.79,UA,2022-10-15 06:07:37
477,Huarmey,-10.0681,-78.1522,61.09,86,4,8.01,PE,2022-10-15 06:07:37
478,Eydhafushi,5.1033,73.0708,81.01,80,94,10.74,MV,2022-10-15 06:07:38
479,Arbon,47.5167,9.4333,60.28,91,75,3.44,CH,2022-10-15 06:07:38
480,Tual,-5.6667,132.75,84.09,68,100,5.79,ID,2022-10-15 06:07:39
481,Mount Gambier,-37.8333,140.7667,57.34,69,95,6.93,AU,2022-10-15 06:07:39
482,Camabatela,-8.1881,15.375,63.84,97,100,4.45,AO,2022-10-15 06:07:40
483,Piacabucu,-10.4056,-36.4344,72.82,83,31,4.88,BR,2022-10-15 06:07:40
484,Alberdi,-32.8899,-60.6906,52.34,92,100,4.61,AR,2022-10-15 06:07:40
485,Ulladulla,-35.35,150.4667,64.04,66,28,11.21,AU,2022-10-15 06:07:40
486,Rumoi,43.9344,141.6428,60.31,82,99,5.95,JP,2022-10-15 06:07:41
487,Tak Bai,6.2595,102.0546,87.6,61,82,10.89,TH,2022-10-15 06:07:41
488,Paita,-5.0892,-81.1144,61.25,83,7,11.05,PE,2022-10-15 06:07:41
489,Heihe,50.2441,127.4902,54.18,22,67,16.73,CN,2022-10-15 06:07:42
490,Kafue,-15.7691,28.1814,82.71,18,0,9.1,ZM,2022-10-15 06:07:42
491,Bereda,43.2686,-7.5406,55.04,97,100,3.83,ES,2022-10-15 06:07:42
492,Matamoros,25.5333,-103.25,74.1,41,15,2.37,MX,2022-10-15 06:07:43
493,Samana,19.2056,-69.3369,75.92,88,62,3.98,DO,2022-10-15 06:07:43
494,Aquiraz,-3.9014,-38.3911,78.89,82,33,11.45,BR,2022-10-15 06:07:43
495,Khandagayty,50.7333,92.05,36.68,38,0,5.03,RU,2022-10-15 06:07:44
496,Lata,40.1629,-8.3327,56.91,96,9,2.06,PT,2022-10-15 06:07:44
497,Sigayevo,56.4216,53.7757,44.19,88,100,2.35,RU,2022-10-15 06:07:44
498,Yar-Sale,66.8333,70.8333,40.75,76,100,7.56,RU,2022-10-15 06:07:45
499,Ulaangom,49.9811,92.0667,41.18,35,3,3.42,MN,2022-10-15 06:05:41
500,Arraial Do Cabo,-22.9661,-42.0278,71.37,89,87,10.33,BR,2022-10-15 06:07:45
501,Olafsvik,64.8945,-23.7142,36.41,65,86,22.73,IS,2022-10-15 06:08:46
502,Mitsamiouli,-11.3847,43.2844,76.59,73,3,12.15,KM,2022-10-15 06:08:46
503,Sault Sainte Marie,46.5168,-84.3333,39.76,93,100,5.75,CA,2022-10-15 06:08:46
504,Coruripe,-10.1256,-36.1756,73.02,81,30,5.14,BR,2022-10-15 06:08:47
505,Matai,-8.3,31.5167,72.14,30,78,5.68,TZ,2022-10-15 06:08:47
506,Constancia,24.2231,-107.1869,75.69,84,88,3.83,MX,2022-10-15 06:08:47
507,Farah,32.5,62.5,78.33,8,0,3.56,AF,2022-10-15 06:08:48
508,Penzance,50.1186,-5.5371,57.88,83,8,26.42,GB,2022-10-15 06:08:48
509,Bombay,19.0144,72.8479,87.78,62,75,6.91,IN,2022-10-15 06:07:44
510,Codrington,-38.2667,141.9667,53.51,83,100,8.99,AU,2022-10-15 06:08:48
511,Zaozerne,45.1582,33.2787,54.18,65,2,22.08,UA,2022-10-15 06:08:49
512,Olinda,-8.0089,-34.8553,73.13,83,40,2.3,BR,2022-10-15 06:08:49
513,Marquette,46.5333,-87.6335,30.78,94,47,3.91,US,2022-10-15 06:08:50
514,Aripuana,-9.1667,-60.6333,72.57,88,79,1.74,BR,2022-10-15 06:08:13
515,Port Hueneme,34.1478,-119.1951,67.78,93,100,5.75,US,2022-10-15 06:08:50
516,Goryachiy Klyuch,44.6308,39.13,47.82,67,0,8.23,RU,2022-10-15 06:08:50
517,Radcliff,37.8404,-85.9491,64.06,43,40,10.36,US,2022-10-15 06:08:51
518,Miraflores,19.2167,-98.8083,60.98,80,66,1.59,MX,2022-10-15 06:08:51
519,Poznan,52.4069,16.9299,52.29,94,59,8.05,PL,2022-10-15 06:07:48
520,Araouane,18.9048,-3.5265,83.28,16,68,1.1,ML,2022-10-15 06:08:51
521,Kuching,1.55,110.3333,91.62,58,40,5.99,MY,2022-10-15 06:08:52
522,Vilhena,-12.7406,-60.1458,68.07,95,100,3.15,BR,2022-10-15 06:08:52
523,Gorgan,36.8387,54.4348,77.9,48,5,4.52,IR,2022-10-15 06:08:53
524,Areia Branca,-4.9561,-37.1369,74.12,75,23,12.66,BR,2022-10-15 06:05:44
525,Severo-Kurilsk,50.6789,156.125,45.84,86,27,8.95,RU,2022-10-15 06:08:53
526,Bay Roberts,47.5999,-53.2648,47.34,81,100,4.16,CA,2022-10-15 06:04:21
527,Padre Bernardo,-15.35,-48.5,72.45,32,77,3.56,BR,2022-10-15 06:07:09
528,Gimli,50.6336,-96.9907,39.09,97,100,12.71,CA,2022-10-15 06:08:53
529,Abha,18.2164,42.5053,68.25,11,0,0.0,SA,2022-10-15 06:04:41
530,Salalah,17.0151,54.0924,82.49,65,40,2.3,OM,2022-10-15 06:08:54
531,Shimoda,34.6667,138.95,71.1,76,32,12.82,JP,2022-10-15 06:08:54
532,Mayo,38.8876,-76.5119,53.55,92,0,0.0,US,2022-10-15 06:08:54
533,Xianyang,34.3378,108.7026,73.15,46,94,5.17,CN,2022-10-15 06:08:55
534,Javanrud,34.7961,46.5172,70.09,23,23,8.23,IR,2022-10-15 06:08:55
535,Bahar,34.9072,48.4414,69.24,19,0,5.91,IR,2022-10-15 06:08:55
536,Sungaipenuh,-2.0833,101.3833,73.76,77,100,4.88,ID,2022-10-15 06:07:22
537,Evensk,61.95,159.2333,23.36,74,22,8.95,RU,2022-10-15 06:08:56
538,Soyo,-6.1349,12.3689,77.25,84,98,7.99,AO,2022-10-15 06:08:56
539,Saint-Pierre,-21.3393,55.4781,76.68,57,20,21.85,RE,2022-10-15 06:08:56
540,Salvador,13.8333,-88.9167,72.0,98,99,0.45,SV,2022-10-15 06:08:57
541,Port-Gentil,-0.7193,8.7815,76.96,94,75,9.22,GA,2022-10-15 06:08:57
542,Inhambane,-23.865,35.3833,78.1,69,25,5.19,MZ,2022-10-15 06:06:26
543,Pochutla,15.7432,-96.4661,74.82,94,100,3.98,MX,2022-10-15 06:08:57
544,Toora-Khem,52.4675,96.11,38.3,40,5,2.3,RU,2022-10-15 06:08:58
545,Jingdezhen,29.2947,117.2079,80.8,36,0,5.1,CN,2022-10-15 06:09:58
546,Scottsbluff,41.8666,-103.6672,56.52,46,0,3.44,US,2022-10-15 06:09:58
547,Aklavik,68.2191,-135.0107,25.39,58,90,6.76,CA,2022-10-15 06:09:59
548,Ciudad Guayana,8.3533,-62.6528,72.3,96,37,2.75,VE,2022-10-15 06:09:59
549,Noumea,-22.2763,166.4572,73.38,62,18,8.46,NC,2022-10-15 06:09:59
550,Tazovskiy,67.4667,78.7,37.89,73,100,13.6,RU,2022-10-15 06:10:00
551,Balkhash,46.844,74.9804,65.01,19,0,8.95,KZ,2022-10-15 06:10:00
552,Mattru,7.6244,-11.8332,70.74,95,91,1.7,SL,2022-10-15 06:10:00
553,Anchorage,61.2181,-149.9003,36.63,61,0,12.66,US,2022-10-15 06:10:01
554,General Roca,-39.0333,-67.5833,52.63,26,0,12.8,AR,2022-10-15 06:06:58
555,Mansa,29.9833,75.3833,86.95,29,0,1.28,IN,2022-10-15 06:08:33
556,Barcelos,41.5388,-8.6151,59.92,94,44,2.19,PT,2022-10-15 06:10:01
557,Vadso,70.0744,29.7487,38.28,87,100,2.3,NO,2022-10-15 06:10:02
558,Canutama,-6.5339,-64.3831,72.23,93,99,2.24,BR,2022-10-15 06:10:02
559,Talara,-4.5772,-81.2719,63.18,77,8,15.88,PE,2022-10-15 06:10:02
560,Quatre Cocos,-20.2078,57.7625,77.11,68,39,16.58,MU,2022-10-15 06:10:03
561,Khuzdar,27.7384,66.6434,76.69,7,0,2.73,PK,2022-10-15 06:10:03
562,Angoche,-16.2325,39.9086,80.08,60,0,12.37,MZ,2022-10-15 06:10:03
563,Tubbergen,52.4,6.7667,53.71,96,42,8.75,NL,2022-10-15 06:10:04
564,Lima,-12.0432,-77.0282,57.45,77,0,9.22,PE,2022-10-15 06:09:27
565,Cajati,-24.7361,-48.1228,64.4,98,100,1.59,BR,2022-10-15 06:10:04
566,Barwadih,23.8333,84.1167,81.03,58,68,5.17,IN,2022-10-15 06:10:05
567,Awbari,26.5921,12.7805,68.31,64,4,8.3,LY,2022-10-15 06:10:05
568,Kargil,34.5667,76.1,46.54,21,0,2.86,IN,2022-10-15 06:10:05
569,Wojkowice,50.3651,19.0365,52.86,95,0,9.22,PL,2022-10-15 06:10:06
570,Valparaiso,-33.0393,-71.6273,49.64,87,0,3.44,CL,2022-10-15 06:05:53
571,Innisfail,-17.5333,146.0333,81.48,62,30,7.61,AU,2022-10-15 06:10:06
572,Celestun,20.8667,-90.4,76.93,89,91,9.6,MX,2022-10-15 06:10:07
573,Vanimo,-2.6741,141.3028,85.19,70,98,9.73,PG,2022-10-15 06:10:07
574,Calama,-22.4667,-68.9333,39.69,26,0,19.57,CL,2022-10-15 06:10:07
575,Amga,60.8953,131.9608,34.11,81,99,0.92,RU,2022-10-15 06:10:08
576,Chingirlau,51.095,54.0814,45.32,78,98,7.54,KZ,2022-10-15 06:10:08
577,Rock Sound,24.9,-76.2,82.67,70,11,6.44,BS,2022-10-15 06:10:08
578,Cape Canaveral,28.4058,-80.6048,81.07,80,0,8.05,US,2022-10-15 06:10:09
579,Japura,-0.3167,102.35,87.4,67,90,1.77,ID,2022-10-15 06:10:09
580,Cam Ranh,11.9214,109.1591,84.16,70,20,9.22,VN,2022-10-15 06:10:09
581,Shebunino,46.4339,141.8603,58.6,81,98,4.5,RU,2022-10-15 06:10:10
582,Gunjur,13.2019,-16.7339,75.27,100,40,0.0,GM,2022-10-15 06:10:10
583,Nizhnevartovsk,60.9344,76.5531,39.02,70,0,13.42,RU,2022-10-15 06:10:10
584,Sergeyevka,53.88,67.4158,55.13,47,100,9.51,KZ,2022-10-15 06:10:11
585,Choix,26.7092,-108.3219,76.19,82,56,1.1,MX,2022-10-15 06:10:11
586,Eucaliptus,-17.5833,-67.5167,42.15,74,34,7.18,BO,2022-10-15 06:10:12
587,Praia Da Vitoria,38.7333,-27.0667,64.76,77,95,9.37,PT,2022-10-15 06:10:12
588,Lensk,60.7253,114.9278,32.13,68,100,4.47,RU,2022-10-15 06:10:12
589,Hatillo,18.4863,-66.8254,79.84,90,88,1.99,PR,2022-10-15 06:10:13
590,Altos,-5.0381,-42.46,79.11,75,47,2.57,BR,2022-10-15 06:10:14
591,Condega,13.365,-86.3985,68.49,95,86,2.26,NI,2022-10-15 06:10:14
592,Sorland,67.667,12.6934,49.86,76,40,26.84,NO,2022-10-15 06:10:15
